data,label
"{'id': '1XSB47', 'data': 'Thank you Sir', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'DCKF5V', 'data': 'Morning', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'O1ZXH9', 'data': 'Soory i have no driving Lance', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'WC34RH', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': '19EF4D', 'data': ""Yes im interested but don't have a two wheeler sir"", 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'XULZHJ', 'data': 'K', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '79N6FZ', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",dontMeetRequirements
"{'id': '7AP1SC', 'data': 'Oky', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'S820CU', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'KH7EKG', 'data': 'Hai', 'message_order': 2, 'comments': ['']}",dontMeetRequirements
"{'id': 'I504LY', 'data': 'I hv LL', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': '1VXAIG', 'data': 'Ok thaynku gd night jab par', 'message_order': 3, 'comments': ['']}",dontMeetRequirements
"{'id': 'PNFFMO', 'data': 'I have LL', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '7CHB8S', 'data': 'Sorry', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'IMHT87', 'data': 'Hii', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': 'QN5CN0', 'data': 'Hii', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'I3ZYYK', 'data': 'Nahi dena mujhe', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '8KYUB7', 'data': 'Okay', 'message_order': 1, 'comments': ['']}",greeting
"{'id': '5GSHEF', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'RO1WVH', 'data': 'How r u', 'message_order': 3, 'comments': ['']}",greeting
"{'id': '89RC51', 'data': 'In which place', 'message_order': 5, 'comments': ['']}",dontMeetRequirements
"{'id': 'IKZMAC', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'L6U8FL', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'TEKXZF', 'data': 'Job address location Mumbai pune', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': '4AIT4Q', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'LFRUV9', 'data': 'OK. Tq', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'OOUXDZ', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",greeting
"{'id': '0MJ11H', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'HDUAYN', 'data': 'Kidar apko milna hi', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'Q8W3KR', 'data': 'Merai pass bike nayi hai', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': '2TBMES', 'data': 'Not both', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'KJAYWQ', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'FEZ7HC', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': '6FUDO4', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': '5N1PIQ', 'data': 'How r u', 'message_order': 5, 'comments': ['']}",greeting
"{'id': '8VGRFQ', 'data': 'Wokey', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'J844OH', 'data': 'Wish', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'GVOU17', 'data': 'Hello', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '558034', 'data': 'ok', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'NSP1K9', 'data': 'Kk', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': '0UEJSS', 'data': 'Sry', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'RJNLY5', 'data': 'sir u r place Bangalore', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'DD659B', 'data': 'Hi sir', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'VIKEHJ', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '79BF40', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'Y7365G', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': 'KZMVCM', 'data': 'hi', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'M9NCE2', 'data': 'Yeah', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '4FLHEM', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': 'WXGVI4', 'data': 'Kkk', 'message_order': 0, 'comments': ['']}",dontMeetRequirements
"{'id': 'LNUI4U', 'data': 'Lening license', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'CN6P4L', 'data': 'GOOD MORNING🙏🏻🙏🏻', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': 'FL9D23', 'data': 'Hey', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'F17ZYY', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'CW282B', 'data': 'Marathi', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'RXVCEQ', 'data': 'Okk', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': '1NTVZJ', 'data': 'Delivering location Chamrajpet Hanumantha Nagar Srinagar', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'GKAYKW', 'data': 'Hii', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'I77DFN', 'data': 'Ur location', 'message_order': 2, 'comments': ['']}",dontMeetRequirements
"{'id': 'LMMZOJ', 'data': 'Where it is', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'ENCFMY', 'data': 'I don’t have bike', 'message_order': 0, 'comments': ['']}",greeting
"{'id': '3TTNA5', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'WWYUHK', 'data': 'Learning is dhare', 'message_order': 1, 'comments': ['']}",dontMeetRequirements
"{'id': 'HX6QXU', 'data': 'I can not write', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'DH6XOD', 'data': 'Ohk', 'message_order': 4, 'comments': ['']}",location
"{'id': 'K9L2A3', 'data': 'LL', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'WXSCUO', 'data': 'I have a no bike sir', 'message_order': 2, 'comments': ['']}",greeting
"{'id': '895JA8', 'data': 'Hiii', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'VPQ0GM', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'UGZO97', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '06R0XI', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'V9IL7J', 'data': 'Yas', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'MMN7P5', 'data': 'Where the place', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'YN2D10', 'data': 'Sir', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'COBCDL', 'data': 'Bike nhi hai mere pass', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': '478QTE', 'data': 'Hiii', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'YP3W2G', 'data': 'hi', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'MY6FWO', 'data': '1yes but present Learning Licence I am having', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': '4K6RXR', 'data': 'Hello', 'message_order': 5, 'comments': ['']}",greeting
"{'id': '1R2IPY', 'data': 'Hiii innappndra', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'W1AE3I', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'KEFE0P', 'data': 'hi', 'message_order': 1, 'comments': ['']}",dontMeetRequirements
"{'id': 'NP0EOJ', 'data': ""But i won't have dl"", 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'RZ4ZFZ', 'data': 'Mere pass bike nahi hai', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': '3ZCLB3', 'data': 'Nahi', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'R1VHRX', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'S74XN6', 'data': 'I dnt hav a bike', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '3HBNB9', 'data': 'Which place', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '4VH9C4', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'J01QQ8', 'data': 'hi3', 'message_order': 3, 'comments': ['']}",location
"{'id': '47QSQU', 'data': 'Jai Shree Ram', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'P9IFVW', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'I2IX1I', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",greeting
"{'id': '9BPZX4', 'data': 'Hi hi hi', 'message_order': 3, 'comments': ['']}",greeting
"{'id': '1FHH3G', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'AT0QDV', 'data': 'Were it is', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'TYOIL1', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '6LVRNV', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': '18NOXK', 'data': 'But I am student for F.Y.B.com \n I have no licence', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'RC36KR', 'data': 'Stop', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'FG3AD0', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'YDGVDZ', 'data': 'LLR', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'UD66D0', 'data': 'Ook', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': '60BWU7', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'QVFONY', 'data': 'I have only LLR license', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'F520FD', 'data': 'Ok sure', 'message_order': 5, 'comments': ['']}",location
"{'id': 'M2V3MY', 'data': 'Ha', 'message_order': 3, 'comments': ['']}",location
"{'id': 'TH12ET', 'data': 'Good morning sir', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'ZR4LPT', 'data': 'sry i dnt hav an bike', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'A4L2RQ', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'H8JDDA', 'data': 'hi', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'NUM69D', 'data': 'Acha', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'S95CD9', 'data': 'I have LL', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'DUXJTY', 'data': ""Both are too far I can't"", 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'HE3CNK', 'data': 'Wear your office bro', 'message_order': 2, 'comments': ['']}",dontMeetRequirements
"{'id': '3RSTL8', 'data': 'Hiii', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': '6E05NH', 'data': 'LL is ther', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '5ZTPOG', 'data': 'Kaha par has job', 'message_order': 1, 'comments': ['']}",greeting
"{'id': '125VTF', 'data': 'Hi hi', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '1W1QG5', 'data': 'ok', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': '3G2THN', 'data': 'Hi r', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'M37VXW', 'data': 'Okay', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'CTYKF2', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",location
"{'id': 'SCODG1', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'RCK7RW', 'data': 'I have LLR next week lo licence vasthadi', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': '59C1L2', 'data': 'Morning', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'VYVZZX', 'data': 'Which location', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'WFIOJ9', 'data': 'Ur ofice adress', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'BQDNN3', 'data': 'Sorry', 'message_order': 1, 'comments': ['']}",location
"{'id': 'OYWTWP', 'data': 'No', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'UNBFR7', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'P4OPF0', 'data': 'I have no bike', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'VI3CTF', 'data': 'thankuuu', 'message_order': 4, 'comments': ['']}",location
"{'id': 'MP6N06', 'data': 'Sir', 'message_order': 1, 'comments': ['']}",dontMeetRequirements
"{'id': 'OHD91N', 'data': 'No', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': 'A9TLL4', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': '0OAKKF', 'data': 'I dont have licience', 'message_order': 4, 'comments': ['']}",dontMeetRequirements
"{'id': 'U46291', 'data': 'No thanks..', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'PS9NBB', 'data': 'hi', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'S4JHKR', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'KYZWMM', 'data': ""Thank you sir but I don't have a bike."", 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'MIRO8C', 'data': 'Where is my location', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'SK816L', 'data': 'Were', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'TJ39V4', 'data': 'No', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': '6O64I5', 'data': 'OK', 'message_order': 4, 'comments': ['']}",dontMeetRequirements
"{'id': 'Z55STC', 'data': 'Hello sir', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'PN0CRH', 'data': 'Jus I have LLR', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'XAF4BD', 'data': 'ok', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'PQ130E', 'data': 'ok', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'NGTHRI', 'data': 'Interview kaha deni hogi', 'message_order': 2, 'comments': ['']}",dontMeetRequirements
"{'id': '4KZQ0Y', 'data': 'But sir mere pass baik nahi hai. Kya aap meri helf kar sakate hai...', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '15UFCJ', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'JJUVZD', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'W3LA22', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'WRJ8Q8', 'data': 'Which place', 'message_order': 3, 'comments': ['']}",location
"{'id': 'E6LVPV', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'RKQX07', 'data': 'BYKE is next month cmng', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'FOUG4I', 'data': 'Where is your office', 'message_order': 4, 'comments': ['']}",dontMeetRequirements
"{'id': 'F2XJYC', 'data': 'Hii', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': '1RH549', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'U5V6ND', 'data': 'Learning licence', 'message_order': 5, 'comments': ['']}",greeting
"{'id': '8UTUZ1', 'data': 'Okay', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'EKQTM4', 'data': 'Good morning sir /madam', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'OE7SNF', 'data': 'How r u', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'ZCO9UA', 'data': 'Par mere pass paise nahi he', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'I0ISDR', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': '76YNKO', 'data': 'K', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': '8SY3KF', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': '25ZYYK', 'data': 'Nahi he', 'message_order': 5, 'comments': ['']}",dontMeetRequirements
"{'id': 'ZM4ZLD', 'data': 'No', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'UFXTB4', 'data': 'Sir', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'C1OPQ7', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",greeting
"{'id': '38QAZJ', 'data': 'Ur location', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'G88MTS', 'data': 'K', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'R8HCBH', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'BX5G1V', 'data': 'Where job??', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'W196LI', 'data': '📷 Photo', 'message_order': 5, 'comments': ['']}",dontMeetRequirements
"{'id': 'V1COVM', 'data': 'Hello', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': 'IBYHYC', 'data': 'Hi I m not looking for', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'EXN27S', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",dontMeetRequirements
"{'id': '6AXZ5Q', 'data': 'Kk', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'H973BM', 'data': '🙄 Its in banagaluru ,right ?', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'IPCGS7', 'data': 'Where is the office', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'UE1L7K', 'data': ""sry mam in father's business"", 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'S7GCMJ', 'data': 'K', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'EUAN4X', 'data': 'I dnt think so', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'WQH1Z9', 'data': 'Hii', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'H75M02', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",location
"{'id': 'RTICPJ', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'D0S77P', 'data': 'Not interested thank you😊', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'BXHB25', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'TNGMNZ', 'data': 'Kahhpe hy job amrvati', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'U87K5V', 'data': 'Wr is it ?', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'VHK9ON', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",greeting
"{'id': '19B8WE', 'data': 'Learning license', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'G3YNHD', 'data': 'ok', 'message_order': 2, 'comments': ['']}",location
"{'id': '4WSDNA', 'data': 'Hello sir', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'OV675H', 'data': 'Sir I am intrasted. Bat I have not a baik. License is avalebal', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'XSN5A5', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",dontMeetRequirements
"{'id': 'P6MAX4', 'data': 'Ok.', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'GE430Y', 'data': 'No', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'DFR56M', 'data': ""I'm back we're is your address plz tell me"", 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'XXYTRP', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",greeting
"{'id': '1Z2HWA', 'data': 'Good morning', 'message_order': 4, 'comments': ['']}",greeting
"{'id': '9WTA9Y', 'data': 'I have ll', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'S2AXEY', 'data': 'Okkky', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': '9E4XGW', 'data': 'Gd evng..', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': 'I6U5ZU', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",dontMeetRequirements
"{'id': 'UIUDTO', 'data': 'No', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': '5VOIJP', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'UWTSFR', 'data': 'Okay', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'HQF1HR', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'X45M7H', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'EO1LKF', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'MIFRVU', 'data': 'Were is the place', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'CLLF6X', 'data': 'Hai', 'message_order': 5, 'comments': ['']}",location
"{'id': 'U3GQID', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'K11O4A', 'data': 'This is for where sir...', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'PI9IHL', 'data': 'I want to work bit no bike', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'KHS8KE', 'data': 'muze bike chalani nHi ati', 'message_order': 2, 'comments': ['']}",notInterested
